status_type,status_published,num_reactions,num_comments,num_shares
photo,5/30/2018 2:39,114,7,0
status,5/29/2018 4:39,133,7,1
photo,5/27/2018 1:31,532,32,4
status,5/26/2018 8:08,231,16,2
photo,5/25/2018 7:56,684,38,14
photo,5/23/2018 1:10,1627,30,3
photo,5/20/2018 6:18,791,34,2
photo,5/17/2018 20:00,1404,39,5
photo,5/12/2018 1:57,824,106,6
status,5/11/2018 3:23,295,18,0
photo,5/9/2018 8:45,1957,124,10
photo,5/5/2018 11:20,1730,161,4
photo,5/3/2018 23:57,1655,47,4
status,4/30/2018 6:20,237,67,1
photo,4/27/2018 23:27,360,22,10
photo,4/26/2018 19:00,2635,308,11
photo,4/23/2018 7:26,324,45,3
photo,4/20/2018 3:16,1271,94,9
photo,4/19/2018 7:05,851,100,11
photo,4/12/2018 3:42,1992,36,1
photo,4/11/2018 3:43,4315,24,3
photo,4/9/2018 10:49,4114,104,3
photo,4/8/2018 22:50,95,3,2
photo,4/8/2018 1:08,111,9,2
photo,4/7/2018 3:23,796,143,9
photo,4/6/2018 16:34,508,12,3
photo,4/5/2018 10:47,2506,287,28
photo,4/4/2018 2:20,251,29,5
photo,4/2/2018 10:16,1244,218,9
photo,4/2/2018 7:33,75,2,0
photo,4/1/2018 5:47,867,90,11
photo,4/1/2018 4:32,87,5,2
photo,3/29/2018 13:54,614,78,15
photo,3/29/2018 8:23,2420,75,17
photo,3/26/2018 1:57,86,5,3
photo,3/25/2018 4:43,488,20,8
photo,3/24/2018 23:51,157,16,3
photo,3/23/2018 15:53,547,71,7
photo,3/22/2018 6:10,1168,104,49
photo,3/22/2018 3:48,879,165,18
photo,3/21/2018 1:15,114,6,1
photo,3/20/2018 1:54,186,15,1
photo,3/18/2018 4:28,1985,39,21
photo,3/16/2018 1:57,985,71,42
video,6/10/2018 3:43,376,20,3
photo,6/9/2018 22:53,255,7,4
photo,6/7/2018 7:01,1704,21,3
status,6/6/2018 2:20,205,39,4
photo,6/4/2018 6:57,336,42,2
status,6/1/2018 0:35,111,2,1
photo,5/30/2018 6:33,357,18,9
photo,5/30/2018 2:39,114,7,0
status,5/29/2018 4:39,133,7,1
photo,5/27/2018 1:31,532,32,4
status,5/26/2018 8:08,231,16,2
photo,5/25/2018 7:56,684,38,14
photo,5/23/2018 1:10,1627,30,3
photo,5/20/2018 6:18,791,34,2
photo,5/17/2018 20:00,1404,39,5
photo,5/12/2018 1:57,824,106,6
status,5/11/2018 3:23,295,18,0
photo,5/9/2018 8:45,1957,124,10
photo,5/5/2018 11:20,1730,161,4
photo,5/3/2018 23:57,1655,47,4
status,4/30/2018 6:20,237,67,1
photo,4/27/2018 23:27,360,22,10
photo,4/26/2018 19:00,2635,308,11
photo,4/23/2018 7:26,324,45,3
photo,4/20/2018 3:16,1271,94,9
photo,4/19/2018 7:05,851,100,11
photo,4/12/2018 3:42,1992,36,1
photo,4/11/2018 3:43,4315,24,3
photo,4/9/2018 10:49,4114,104,3
photo,4/8/2018 22:50,95,3,2
photo,4/8/2018 1:08,111,9,2
photo,4/7/2018 3:23,796,143,9
photo,4/6/2018 16:34,508,12,3
photo,4/5/2018 10:47,2506,287,28
photo,4/4/2018 2:20,251,29,5
photo,4/2/2018 10:16,1244,218,9
photo,4/2/2018 7:33,75,2,0
photo,4/1/2018 5:47,867,90,11
photo,4/1/2018 4:32,87,5,2
photo,3/29/2018 13:54,614,78,15
photo,3/29/2018 8:23,2420,75,17
photo,3/26/2018 1:57,86,5,3
photo,3/25/2018 4:43,488,20,8
photo,3/24/2018 23:51,157,16,3
photo,3/23/2018 15:53,547,71,7
photo,3/22/2018 6:10,1168,104,49
photo,3/22/2018 3:48,879,165,18
photo,3/21/2018 1:15,114,6,1
photo,3/20/2018 1:54,186,15,1
photo,3/18/2018 4:28,1985,39,21
photo,3/16/2018 1:57,985,71,42
photo,6/11/2018 11:51,1918,1,10
video,6/10/2018 9:33,151,2365,306
link,6/10/2018 8:49,3,0,0
video,6/10/2018 6:54,3,0,1
video,6/10/2018 4:55,205,1476,500
photo,6/10/2018 1:12,123,110,7
photo,6/7/2018 23:52,69,8,0
video,6/7/2018 10:38,130,1051,157
status,6/7/2018 9:19,5,0,0
video,6/7/2018 6:35,126,1641,196
video,6/7/2018 4:44,124,844,183
video,6/7/2018 4:06,34,4,0
photo,6/7/2018 0:06,29,0,0
photo,6/7/2018 0:04,18,0,0
video,6/5/2018 8:23,192,1949,321
video,6/5/2018 4:50,393,1529,292
video,6/2/2018 7:54,196,2904,618
photo,5/31/2018 4:49,144,6,16
link,5/30/2018 12:04,8,0,1
video,5/30/2018 9:13,379,5491,466
photo,5/30/2018 4:52,48,1,2
photo,5/30/2018 4:08,44,1,0
photo,5/29/2018 4:46,44,7,0
video,5/28/2018 9:34,382,3035,528
video,5/28/2018 6:15,1302,4066,372
video,5/28/2018 5:22,1228,6,1
link,5/27/2018 23:46,6,0,2
video,5/26/2018 8:51,185,1835,312
video,5/26/2018 5:23,261,3456,565
video,5/25/2018 5:06,36,5,0
status,5/25/2018 3:20,52,1,1
video,5/24/2018 8:06,192,1446,389
video,5/24/2018 4:11,236,2842,431
video,5/23/2018 2:19,144,545,65
photo,5/23/2018 0:36,45,0,0
video,5/22/2018 10:48,292,3779,256
video,5/22/2018 8:41,416,5352,580
photo,5/22/2018 7:01,26,1,0
photo,5/22/2018 4:20,72,29,0
video,5/19/2018 9:14,370,6316,633
video,5/19/2018 7:21,216,4068,512
photo,5/19/2018 6:18,62,11,1
photo,5/19/2018 5:22,51,7,0
photo,5/18/2018 2:23,54,0,0
video,5/17/2018 9:12,267,2606,269
video,5/17/2018 6:23,408,3994,560
photo,5/17/2018 5:38,78,36,5
photo,5/17/2018 1:33,38,0,0
photo,5/16/2018 10:49,43,7,1
video,5/15/2018 10:11,180,2176,314
video,5/15/2018 9:27,188,2099,388
photo,5/13/2018 22:01,37,0,0
photo,5/13/2018 3:01,72,1,0
link,5/11/2018 11:38,12,0,0
video,5/11/2018 10:13,146,1569,316
video,5/11/2018 8:29,249,2609,572
video,5/10/2018 10:49,218,3000,353
photo,5/9/2018 10:15,21,2,0
photo,5/9/2018 9:35,133,28,0
photo,5/6/2018 23:46,127,56,60
photo,5/6/2018 2:10,30,0,0
status,5/6/2018 0:10,22,0,0
status,5/5/2018 11:57,31,0,0
video,5/5/2018 8:45,236,5237,526
photo,5/5/2018 4:21,97,104,3
video,5/5/2018 2:29,197,1875,624
photo,5/5/2018 2:21,34,8,0
link,5/4/2018 1:27,12,7,7
photo,5/3/2018 1:15,63,21,1
photo,5/2/2018 12:17,218,105,153
video,5/1/2018 8:38,246,2373,475
photo,5/1/2018 1:18,34,5,0
video,4/30/2018 7:58,51,80,15
photo,4/29/2018 11:13,122,71,65
photo,4/29/2018 8:40,39,4,0
photo,4/29/2018 7:59,27,0,0
photo,4/29/2018 7:30,50,20,6
photo,4/28/2018 11:18,123,166,16
video,4/27/2018 8:52,256,1435,429
photo,4/27/2018 6:44,93,54,0
photo,4/26/2018 6:20,123,25,28
status,4/25/2018 5:16,98,5,0
photo,4/23/2018 9:12,51,1,4
video,4/23/2018 6:56,58,2,0
photo,4/22/2018 8:32,47,16,0
video,4/22/2018 7:09,16,3,0
video,4/22/2018 6:46,22,11,1
photo,4/22/2018 1:41,16,0,1
photo,4/22/2018 1:38,374,6,17
photo,4/22/2018 1:07,61,2,0
photo,4/22/2018 0:41,42,0,1
photo,4/21/2018 7:35,37,0,0
video,4/20/2018 22:28,75,28,0
photo,4/20/2018 21:47,96,25,0
video,4/20/2018 12:39,55,83,1
video,4/17/2018 4:52,156,1970,292
photo,4/17/2018 4:46,15,0,0
video,4/17/2018 2:37,281,2113,581
video,4/16/2018 3:38,110,566,238
video,4/16/2018 2:07,239,2574,419
photo,4/15/2018 23:28,105,96,7
photo,4/15/2018 4:12,18,0,0
video,4/15/2018 3:55,44,18,0
photo,4/15/2018 3:47,19,6,1
photo,4/11/2018 1:52,51,4,0
video,4/10/2018 11:57,67,276,34
photo,4/10/2018 11:35,30,2,0
video,4/10/2018 10:18,155,851,153
video,4/10/2018 8:11,266,2068,453
video,4/10/2018 7:02,31,1,0
photo,4/10/2018 6:05,225,32,17
photo,4/9/2018 22:28,63,23,1
link,4/8/2018 11:28,4,0,0
video,4/8/2018 9:41,225,1660,355
video,4/8/2018 8:47,154,1138,408
photo,4/8/2018 6:38,35,3,0
video,4/8/2018 1:43,236,2719,472
photo,4/7/2018 21:47,166,102,0
photo,4/7/2018 21:43,32,28,0
photo,4/6/2018 21:05,26,0,0
video,4/6/2018 2:37,96,1084,266
photo,4/4/2018 23:35,91,54,1
photo,4/4/2018 6:17,62,1,0
photo,4/3/2018 13:09,49,8,0
photo,4/3/2018 12:36,13,2,0
video,4/3/2018 10:43,237,3958,336
video,4/3/2018 9:27,235,2685,440
photo,4/3/2018 7:41,45,27,1
photo,4/3/2018 5:57,47,4,0
link,4/1/2018 12:34,8,0,0
video,4/1/2018 10:08,364,4845,603
photo,4/1/2018 5:07,84,54,0
video,4/1/2018 3:33,212,1957,363
photo,3/30/2018 23:20,73,34,0
photo,3/30/2018 10:48,195,195,2
status,3/28/2018 1:44,68,2,0
photo,3/27/2018 22:01,43,0,20
link,3/27/2018 12:28,9,1,0
video,3/27/2018 11:21,122,524,100
video,3/27/2018 9:22,265,2744,897
photo,3/26/2018 6:09,196,116,120
photo,3/25/2018 23:58,116,65,0
video,3/22/2018 11:23,288,2555,484
photo,3/22/2018 7:16,59,21,0
link,3/22/2018 6:51,9,4,0
video,3/22/2018 3:53,467,2948,496
photo,3/21/2018 6:22,106,78,2
photo,3/21/2018 0:43,136,126,0
photo,3/20/2018 23:08,92,47,0
photo,3/19/2018 21:24,45,0,0
video,3/19/2018 7:31,23,1,1
video,3/17/2018 7:55,27,2,0
status,3/16/2018 22:01,31,3,0
link,3/16/2018 15:20,6,0,0
video,3/16/2018 12:07,371,3789,462
photo,3/16/2018 9:40,84,13,1
video,3/16/2018 2:39,32,0,1
video,3/16/2018 2:33,192,2339,452
photo,3/15/2018 5:36,157,118,2
status,3/13/2018 10:15,55,2,0
video,3/12/2018 7:12,25,0,4
video,3/12/2018 7:09,320,3584,554
photo,3/12/2018 3:58,35,0,0
photo,3/11/2018 4:27,107,65,0
status,3/7/2018 23:57,67,29,0
photo,3/7/2018 3:08,250,212,0
status,3/6/2018 10:18,59,0,0
photo,3/6/2018 2:33,80,8,0
photo,3/6/2018 1:05,42,3,0
photo,3/5/2018 11:03,101,80,24
photo,3/5/2018 10:37,43,0,7
link,3/4/2018 13:00,8,0,0
photo,3/4/2018 2:37,60,38,0
photo,3/2/2018 14:56,27,3,0
status,3/2/2018 5:20,101,18,1
photo,2/28/2018 10:22,128,11,0
video,2/27/2018 10:29,576,10186,793
photo,2/27/2018 7:42,104,58,0
status,2/26/2018 12:43,7,0,0
link,2/26/2018 12:37,1,0,0
status,2/24/2018 5:35,170,98,0
photo,2/23/2018 22:22,48,0,0
link,2/22/2018 11:40,16,0,0
photo,2/20/2018 21:30,97,44,3
photo,2/19/2018 3:46,138,54,2
photo,2/17/2018 11:00,273,41,2
photo,2/15/2018 22:07,138,177,7
photo,2/15/2018 7:34,21,0,2
photo,2/15/2018 1:55,110,66,3
photo,2/14/2018 10:51,105,2,0
photo,2/14/2018 5:02,76,11,0
video,2/14/2018 2:31,119,841,103
photo,2/13/2018 9:29,239,100,12
photo,2/13/2018 8:01,88,33,0
photo,2/13/2018 4:19,15,5,0
photo,2/12/2018 13:11,77,0,0
photo,2/11/2018 0:12,100,51,0
photo,2/10/2018 2:40,35,2,1
photo,2/9/2018 6:38,149,54,0
status,2/8/2018 3:20,69,1,0
photo,2/7/2018 3:54,33,0,5
photo,2/6/2018 5:24,68,13,0
photo,2/6/2018 0:44,353,357,17
photo,2/5/2018 4:13,123,4,1
status,2/4/2018 12:19,19,0,0
status,2/4/2018 12:06,87,18,12
photo,2/4/2018 4:40,222,282,13
photo,2/4/2018 3:44,19,0,0
photo,2/3/2018 9:20,83,1,1
status,2/3/2018 8:54,36,15,0
photo,2/3/2018 6:31,260,338,8
photo,2/3/2018 6:12,28,8,0
photo,2/3/2018 0:07,45,0,0
photo,2/2/2018 9:58,104,57,0
photo,2/1/2018 8:35,123,96,6
photo,2/1/2018 7:27,66,2,0
photo,2/1/2018 0:18,40,14,0
photo,1/31/2018 7:58,59,0,0
status,1/30/2018 23:40,63,5,0
photo,1/29/2018 23:30,129,80,1
status,1/29/2018 12:47,27,0,0
photo,1/29/2018 0:28,123,92,6
video,1/28/2018 12:00,6,8,0
video,1/28/2018 11:24,5,24,1
photo,1/28/2018 11:15,19,0,0
video,1/28/2018 11:09,22,25,2
video,1/28/2018 10:55,21,31,1
video,1/28/2018 10:43,15,27,3
photo,1/28/2018 0:52,58,3,0
video,1/27/2018 6:04,27,1,4
video,1/27/2018 0:41,33,0,0
photo,1/26/2018 1:32,249,166,16
photo,1/25/2018 5:59,31,3,0
video,1/24/2018 10:41,160,4097,382
photo,1/24/2018 8:23,53,10,6
video,1/23/2018 2:17,53,7,1
photo,1/22/2018 4:43,97,0,0
video,1/21/2018 21:07,86,7,4
status,1/21/2018 14:25,27,1,0
photo,1/21/2018 7:59,63,6,1
photo,1/19/2018 7:06,80,10,0
video,1/19/2018 3:25,38,0,4
photo,1/18/2018 7:51,46,4,0
photo,1/18/2018 3:52,33,7,0
photo,1/18/2018 0:14,57,1,1
photo,1/15/2018 9:14,76,7,0
photo,1/14/2018 6:29,106,71,10
photo,1/13/2018 23:55,113,113,0
status,1/13/2018 13:44,24,0,0
photo,1/13/2018 13:07,35,2,0
photo,1/13/2018 2:42,238,151,78
photo,1/13/2018 1:57,1013,16,1
photo,1/13/2018 1:48,28,0,0
photo,1/12/2018 11:07,41,0,1
photo,1/12/2018 10:54,42,0,0
photo,1/12/2018 10:03,48,3,0
link,1/12/2018 9:18,66,0,2
status,1/11/2018 21:42,47,1,0
status,1/11/2018 0:04,26,0,0
video,1/10/2018 5:38,21,15,1
photo,1/9/2018 21:46,42,3,0
video,1/9/2018 10:24,55,785,83
photo,1/9/2018 8:14,43,0,3
photo,1/9/2018 1:47,11,0,0
photo,1/9/2018 1:12,19,0,1
photo,1/9/2018 1:10,6,0,1
photo,1/9/2018 1:09,10,0,1
photo,1/9/2018 1:08,18,0,1
photo,1/9/2018 1:07,14,0,1
photo,1/9/2018 0:38,4,0,0
photo,1/9/2018 0:17,11,2,1
status,1/8/2018 23:06,34,0,0
photo,1/8/2018 6:44,41,4,2
status,1/8/2018 5:37,36,0,0
photo,1/8/2018 4:39,31,6,0
photo,1/8/2018 3:35,22,5,0
photo,1/8/2018 2:50,19,0,0
status,1/7/2018 23:31,45,1,0
photo,1/7/2018 21:48,28,1,0
video,1/7/2018 8:06,137,660,198
photo,1/7/2018 5:58,59,7,0
photo,1/7/2018 5:13,169,157,5
status,1/7/2018 0:41,147,130,0
photo,1/6/2018 22:02,62,8,1
photo,1/6/2018 7:05,5,0,6
status,1/4/2018 23:08,45,0,0
photo,1/4/2018 0:50,43,17,0
video,1/3/2018 13:02,101,1753,227
photo,1/3/2018 12:28,22,0,0
video,1/3/2018 9:41,247,4255,572
photo,1/3/2018 4:17,132,24,0
photo,12/30/2017 4:48,49,0,0
status,12/30/2017 0:12,45,0,0
status,12/28/2017 22:52,14,0,0
video,12/27/2017 10:06,148,952,198
photo,12/27/2017 7:24,50,0,0
photo,12/27/2017 3:07,82,0,0
status,12/27/2017 1:11,45,4,0
video,12/26/2017 11:00,73,1191,134
photo,12/26/2017 10:29,16,2,0
photo,12/26/2017 6:17,31,1,0
video,12/26/2017 2:30,101,1738,119
photo,12/25/2017 7:50,15,0,0
photo,12/25/2017 7:42,71,14,7
photo,12/25/2017 7:16,56,4,0
video,12/25/2017 0:01,62,263,86
photo,12/24/2017 12:05,113,79,9
video,12/24/2017 5:15,56,365,106
video,12/24/2017 3:17,66,659,108
photo,12/24/2017 2:22,40,0,0
photo,12/24/2017 0:28,35,4,0
photo,12/23/2017 22:55,29,0,0
photo,12/23/2017 5:12,28,5,0
status,12/23/2017 2:41,19,0,0
video,12/23/2017 2:21,3,0,0
video,12/23/2017 1:12,43,706,71
video,12/22/2017 11:15,26,61,6
photo,12/22/2017 8:14,29,0,2
video,12/22/2017 0:22,10,0,0
video,12/22/2017 0:21,18,96,9
video,12/21/2017 22:41,67,558,43
video,12/21/2017 12:13,37,40,1
video,12/21/2017 7:01,95,831,87
video,12/21/2017 5:26,88,967,86
photo,12/21/2017 0:41,24,0,0
status,12/21/2017 0:15,20,0,0
status,12/20/2017 23:48,22,4,5
photo,12/20/2017 13:32,36,3,0
video,12/20/2017 11:30,18,0,0
video,12/20/2017 11:27,77,511,36
video,12/20/2017 10:29,113,801,124
photo,12/20/2017 6:34,61,6,0
video,12/20/2017 5:28,66,178,11
photo,12/20/2017 4:15,65,7,0
photo,12/20/2017 4:03,39,5,0
photo,12/20/2017 3:57,51,5,0
photo,12/20/2017 3:12,77,9,0
photo,12/19/2017 3:10,145,4,2
video,12/17/2017 10:01,139,687,274
photo,12/17/2017 9:04,44,5,1
status,12/17/2017 7:49,53,7,0
photo,12/17/2017 0:28,369,351,15
photo,12/16/2017 12:14,63,3,0
video,12/16/2017 8:38,299,933,520
video,12/15/2017 10:34,265,1343,450
photo,12/15/2017 8:31,109,42,1
status,12/15/2017 2:49,66,1,0
photo,12/14/2017 21:22,104,22,0
status,12/13/2017 11:25,121,3,0
video,12/13/2017 8:01,63,0,0
photo,12/12/2017 1:41,186,3,0
photo,12/11/2017 12:46,58,6,0
video,12/10/2017 12:53,99,1150,266
video,12/10/2017 9:48,303,1489,483
photo,12/10/2017 9:30,109,25,5
status,12/8/2017 7:31,306,279,4
photo,12/8/2017 2:23,95,14,0
photo,12/7/2017 4:22,61,14,0
photo,12/7/2017 0:45,53,3,0
video,12/6/2017 13:03,23,0,0
video,12/6/2017 13:01,93,440,165
photo,12/6/2017 11:55,46,15,0
video,12/6/2017 9:59,45,0,0
video,12/6/2017 9:57,228,4267,572
video,12/6/2017 2:11,14,0,0
video,12/6/2017 2:08,56,1226,75
video,12/5/2017 23:59,166,1834,335
photo,12/5/2017 21:48,120,29,1
photo,12/5/2017 12:26,111,79,11
video,12/5/2017 11:01,355,7543,428
photo,12/4/2017 7:26,26,0,1
photo,12/4/2017 7:02,36,5,1
video,12/2/2017 10:50,83,49,1
photo,12/2/2017 6:50,207,16,0
photo,12/1/2017 2:12,271,239,15
photo,11/30/2017 15:14,47,2,0
video,11/30/2017 10:31,139,2609,154
photo,11/30/2017 10:03,57,10,1
video,11/30/2017 6:10,145,1335,131
photo,11/29/2017 15:25,47,2,1
photo,11/29/2017 14:24,42,9,0
photo,11/28/2017 6:53,515,567,13
status,11/28/2017 6:19,90,4,0
photo,11/27/2017 0:04,247,193,3
photo,11/26/2017 8:24,55,2,0
photo,11/25/2017 4:19,85,1,0
photo,11/24/2017 11:24,86,59,0
photo,11/24/2017 2:23,272,10194,25
photo,11/23/2017 14:24,23,1,0
status,11/23/2017 11:08,81,28,0
photo,11/23/2017 0:41,28,2,0
photo,11/23/2017 0:39,49,23,10
status,11/22/2017 3:57,77,17,0
photo,11/22/2017 3:07,284,192,121
photo,11/21/2017 13:22,31,0,0
status,11/21/2017 13:08,67,16,0
photo,11/21/2017 7:32,165,169,62
status,11/21/2017 0:53,79,2,0
photo,11/20/2017 23:49,184,131,2
photo,11/20/2017 15:29,105,56,0
photo,11/19/2017 22:24,213,64,8
photo,11/19/2017 22:16,382,448,8
photo,11/17/2017 1:52,95,3,0
photo,11/14/2017 1:25,244,199,12
photo,11/13/2017 6:38,353,383,11
photo,11/12/2017 6:16,269,311,8
photo,11/11/2017 9:26,332,316,9
photo,11/10/2017 9:49,66,21,0
photo,11/9/2017 8:18,85,1,0
photo,11/8/2017 20:51,350,498,15
photo,11/8/2017 4:54,259,292,16
photo,11/6/2017 5:20,111,68,0
status,11/2/2017 1:45,47,5,0
status,11/1/2017 21:25,72,4,0
status,10/30/2017 8:18,135,34,0
photo,10/29/2017 1:05,28,0,0
photo,10/29/2017 1:03,61,1,0
photo,10/29/2017 1:01,21,0,0
photo,10/29/2017 0:56,27,0,0
photo,10/29/2017 0:53,15,0,1
status,10/28/2017 11:55,70,0,0
photo,10/28/2017 7:21,194,47,0
status,10/25/2017 13:44,46,0,0
status,10/20/2017 3:10,50,1,0
photo,10/19/2017 6:01,164,53,0
photo,10/18/2017 9:22,125,4,0
photo,10/18/2017 1:35,356,119,21
status,10/17/2017 6:04,79,1,0
photo,10/16/2017 22:43,361,479,15
video,10/16/2017 9:17,517,5514,388
photo,10/16/2017 9:11,75,6,0
photo,10/16/2017 5:02,73,2,0
photo,10/15/2017 23:10,411,566,20
video,10/14/2017 10:59,302,2497,425
video,10/14/2017 9:08,349,4300,264
photo,10/14/2017 4:01,215,19,0
photo,10/13/2017 6:15,201,104,12
photo,10/12/2017 9:09,119,38,26
video,10/11/2017 11:08,141,529,148
photo,10/11/2017 6:33,81,6,0
photo,10/10/2017 8:44,104,7,1
status,10/10/2017 3:34,147,21,0
video,10/9/2017 12:25,137,497,71
video,10/9/2017 11:36,179,3343,147
status,10/9/2017 11:15,62,3,0
video,10/9/2017 9:17,286,3022,212
status,10/9/2017 8:25,273,206,2
photo,10/9/2017 7:25,125,4,0
video,10/8/2017 9:14,119,139,18
photo,10/8/2017 6:23,328,247,14
video,10/7/2017 8:46,446,5386,421
photo,10/7/2017 6:27,304,239,4
status,10/7/2017 4:59,49,0,0
photo,10/6/2017 9:37,123,4,0
status,10/5/2017 14:03,121,74,1
video,10/5/2017 9:17,307,4272,321
photo,10/5/2017 8:35,64,2,3
video,10/5/2017 5:11,314,4340,261
photo,10/5/2017 3:43,388,319,2
photo,10/4/2017 10:24,186,36,1
status,10/4/2017 7:00,108,0,0
photo,10/3/2017 11:15,117,5,0
video,10/2/2017 14:47,62,351,10
video,10/2/2017 12:19,163,3392,114
video,10/2/2017 10:56,215,3202,199
video,10/2/2017 9:11,416,7208,509
photo,10/2/2017 6:26,256,261,12
video,10/1/2017 12:29,154,1646,82
photo,10/1/2017 10:10,70,4,0
photo,10/1/2017 1:01,42,2,0
photo,9/30/2017 12:00,54,0,1
photo,9/30/2017 11:48,28,0,3
video,9/29/2017 12:18,120,457,13
video,9/29/2017 9:36,293,2762,229
photo,9/29/2017 9:27,61,0,2
photo,9/29/2017 8:17,210,254,12
photo,9/28/2017 9:16,137,12,0
video,9/27/2017 8:18,306,4444,329
photo,9/27/2017 3:00,333,256,12
video,9/26/2017 13:19,102,64,1
video,9/26/2017 8:50,246,4240,310
status,9/26/2017 4:05,102,14,0
video,9/26/2017 2:05,288,3287,228
photo,9/25/2017 23:37,295,338,11
status,9/25/2017 21:28,60,3,0
video,9/25/2017 10:35,708,17404,913
photo,9/25/2017 9:07,463,424,6
photo,9/23/2017 0:16,337,662,23
photo,9/22/2017 14:28,63,6,0
video,9/21/2017 8:06,79,8,0
video,9/21/2017 8:01,634,10960,783
status,9/20/2017 22:42,97,11,0
video,9/20/2017 10:01,303,3593,264
status,9/20/2017 7:22,239,250,1
photo,9/19/2017 13:15,69,4,2
video,9/19/2017 10:20,368,6942,366
status,9/19/2017 8:44,302,358,2
video,9/18/2017 11:24,382,5779,324
video,9/18/2017 9:00,425,3892,430
photo,9/18/2017 2:50,325,536,20
photo,9/18/2017 1:51,122,25,0
video,9/16/2017 12:10,111,462,16
video,9/16/2017 10:07,51,0,0
video,9/16/2017 10:00,422,9831,592
photo,9/16/2017 7:55,147,383,10
photo,9/16/2017 4:49,67,31,1
photo,9/16/2017 3:23,98,8,3
photo,9/15/2017 10:58,90,12,1
video,9/15/2017 10:04,89,838,51
photo,9/15/2017 6:43,115,441,15
status,9/14/2017 4:39,122,9,0
status,9/14/2017 0:08,86,0,0
photo,9/13/2017 14:45,46,2,0
video,9/13/2017 11:06,250,1966,34
video,9/13/2017 9:20,423,5411,334
video,9/13/2017 5:08,510,7751,419
status,9/12/2017 7:17,232,150,1
video,9/12/2017 4:35,193,46,1
photo,9/12/2017 0:26,392,613,26
photo,9/11/2017 21:49,191,35,0
photo,9/11/2017 20:38,188,40,0
status,9/11/2017 12:15,86,3,0
video,9/11/2017 10:42,83,58,11
video,9/11/2017 8:06,64,0,0
video,9/11/2017 8:02,730,7943,619
photo,9/11/2017 6:26,274,385,16
photo,9/10/2017 2:28,156,17,1
video,9/9/2017 10:05,553,10926,429
video,9/9/2017 7:13,459,4391,201
photo,9/9/2017 2:55,331,196,2
photo,9/8/2017 22:23,57,8,0
photo,9/8/2017 22:19,13,12,0
photo,9/8/2017 22:11,14,9,0
photo,9/8/2017 22:08,16,11,0
photo,9/8/2017 6:01,304,469,5
photo,9/7/2017 23:17,102,20,1
video,9/7/2017 10:19,481,8601,337
status,9/7/2017 8:19,240,368,10
video,9/6/2017 10:18,558,7572,357
video,9/6/2017 7:08,104,14,3
photo,9/6/2017 7:08,239,392,13
photo,9/5/2017 13:11,134,20,4
video,9/5/2017 10:03,570,7524,338
photo,9/5/2017 9:44,125,18,0
photo,9/5/2017 6:52,87,3,0
photo,9/5/2017 4:23,291,472,25
status,9/4/2017 5:44,160,265,0
video,9/3/2017 11:20,350,3917,178
status,9/3/2017 11:02,42,6,0
video,9/3/2017 9:17,61,0,0
video,9/3/2017 9:14,344,3449,186
photo,9/3/2017 6:33,54,16,0
photo,9/3/2017 5:58,108,102,0
photo,9/3/2017 5:26,242,351,15
video,9/2/2017 11:08,112,755,38
video,9/2/2017 9:32,400,9039,263
status,9/2/2017 3:48,51,3,0
status,9/1/2017 9:44,134,112,7
status,9/1/2017 6:49,78,3,0
status,9/1/2017 0:23,52,0,0
photo,8/31/2017 21:07,18,0,0
video,8/31/2017 11:00,100,701,15
video,8/31/2017 10:05,278,2863,210
video,8/31/2017 6:29,607,5757,289
photo,8/31/2017 2:14,254,355,20
video,8/30/2017 11:15,146,1839,101
photo,8/30/2017 10:03,26,1,0
video,8/30/2017 9:23,446,4963,275
photo,8/30/2017 8:01,228,253,10
status,8/30/2017 2:41,20,0,0
photo,8/29/2017 6:28,59,1,1
video,8/28/2017 11:07,226,4336,183
video,8/28/2017 9:13,415,4963,220
photo,8/28/2017 0:35,122,181,10
photo,8/27/2017 3:34,69,2,2
photo,8/26/2017 16:57,85,10,1
video,8/26/2017 10:05,349,5254,262
status,8/26/2017 9:47,36,11,0
video,8/26/2017 9:28,64,96,3
video,8/26/2017 6:13,405,4462,256
photo,8/26/2017 4:07,251,266,29
video,8/25/2017 11:13,224,2792,113
video,8/25/2017 9:02,193,1156,102
photo,8/25/2017 7:27,89,22,7
photo,8/25/2017 5:42,11,0,0
photo,8/25/2017 5:41,11,0,0
photo,8/25/2017 5:35,10,0,0
photo,8/24/2017 14:24,60,4,0
photo,8/24/2017 6:51,61,5,2
video,8/23/2017 8:58,391,6407,174
photo,8/23/2017 7:55,53,0,6
status,8/23/2017 1:56,20,2,0
video,8/22/2017 11:15,66,350,12
video,8/22/2017 8:01,426,4637,187
photo,8/22/2017 6:43,127,51,6
video,8/21/2017 10:13,101,1686,29
video,8/21/2017 9:36,112,824,50
video,8/21/2017 7:56,199,1805,167
photo,8/21/2017 5:57,188,92,11
photo,8/21/2017 3:32,28,1,2
status,8/21/2017 1:57,34,8,0
video,8/20/2017 7:54,249,5995,189
status,8/20/2017 2:43,52,4,0
status,8/20/2017 2:04,23,2,0
photo,8/20/2017 0:35,30,0,2
photo,8/19/2017 23:13,27,3,0
photo,8/19/2017 12:11,36,0,0
photo,8/19/2017 12:06,48,0,2
video,8/19/2017 10:05,104,1732,99
photo,8/19/2017 8:59,37,2,0
photo,8/19/2017 6:52,47,4,3
